source,title,link,published,summary,image_url,image_source,image_is_generic,title_ja
The Guardian (Europe),"In Poland, compassion for Ukrainians has turned to contempt. The consequences could be dramatic | Mateusz Mazzini",https://www.theguardian.com/commentisfree/2026/aug/26/poland-ukrainians-compassion-contempt-warsaw-refugees-kyiv,2026-08-26T04:00:35,"<p>Warsaw failed to anticipate that refugees would build new lives and Kyiv would demand an equal place at the European table</p><p>One of the unintended consequences of Russia’s full-scale war against Ukraine was that it gave Poland a rare slice of geopolitical stardom. When Russian tanks started their ultimately unsuccessful cavalcade towards the Ukrainian capital, ordinary Poles rushed to help millions of people fleeing the looming conflict. As Polish people opened their doors to civilians running from Russian bombs, even the then ruling populist Law and Justice party had to follow suit.</p><p>It seemed that Poland and Ukraine were bound for an iron-clad alliance, unprecedented in their shared history. Poland <a href=""https://www.osw.waw.pl/en/publikacje/osw-commentary/2025-02-24/year-three-war-russias-hopes-victory-and-a-crisis"">advocated for the Ukrainian cause in the west</a>, with some success. Ukrainian leaders, in turn, praised Poles for their generosity and the government in Warsaw for contributing weapons and money to the war effort. Given that recent history between the two countries had been marked by accusations of second world war-era genocide, border shifts and postwar displacements of millions of people, it was a remarkable change.</p><p>Mateusz Mazzini is a Warsaw-based journalist writing on global affairs for Poland’s Gazeta Wyborcza and Polityka</p><p><em><strong>Do you have an opinion on the issues raised in this article? If you would like to submit a response of up to 300 words by email to be considered for publication in our<a href=""https://www.theguardian.com/tone/letters""> letters</a> section, please <a href=""mailto:guardian.letters@theguardian.com?body=Please%20include%20your%20name,%20full%20postal%20address%20and%20phone%20number%20with%20your%20letter%20below.%20Letters%20are%20usually%20published%20with%20the%20author%27s%20name%20and%20city/town/village.%20The%20rest%20of%20the%20information%20is%20for%20verification%20only%20and%20to%20contact%20you%20where%20necessary."">click here</a>.</strong></em></p> <a href=""https://www.theguardian.com/commentisfree/2026/aug/26/poland-ukrainians-compassion-contempt-warsaw-refugees-kyiv"">Continue reading...</a>",https://i.guim.co.uk/img/media/1a64c2d62862ce9f403637a963db6c15add8d759/560_0_5600_4480/master/5600.jpg?width=140&quality=85&auto=format&fit=max&s=c79773bbe17c5e7aeaeb1a66118b2a85,RSS,False,ポーランドでは、ウクライナ人に対する同情心が軽蔑に変わった。その結果は劇的なものになる可能性があります。マテウシュ・マッツィーニ
European Commission(欧州委員会),Commission sends Statement of Objections over proposed joint venture between UPM and Sappi,https://ec.europa.eu/commission/presscorner/detail/en/ip_26_1747,2026-08-25T22:00:00,"European Commission Press release Brussels, 26 Aug 2026 The European Commission has informed UPM-Kymmene Corporation ('UPM') and Sappi Limited ('Sappi') of its preliminary view that its proposed joint venture may restrict competition in the markets for different types of communication paper, which is used for printed materials, such as magazines or books.",https://ec.europa.eu/commission/presscorner/static/sm_ec_logo_big.jpg,og:image,True,欧州委員会、UPMとサッピ間の合弁事業案に対して異議声明を送付
European Commission(欧州委員会),"Opening address by Commissioner Šuica on the ""Current Issues in the European Union and the Priorities of the Republic of Croatia” at the Conference of Ambassadors, Consuls General, Consuls and Military Attachés of the Republic of Croatia",https://ec.europa.eu/commission/presscorner/detail/hr/speech_26_1759,2026-08-25T14:47:18,"European Commission Govor Zagreb, 25 Aug 2026 Poštovane ekscelencije, dame i gospodo,
Zadovoljstvo je biti ovdje, među toliko prijatelja i poznanika.
 
Dragi Gordane, hvala ti što si nas i ove godine okupio...",https://ec.europa.eu/commission/presscorner/static/sm_ec_logo_big.jpg,og:image,True,クロアチア共和国大使、総領事、領事、武官会議におけるシュイカ長官による「欧州連合の現在の問題とクロアチア共和国の優先事項」に関する開会の辞
European Commission(欧州委員会),Visite dans les Hautes Fagnes,https://ec.europa.eu/commission/presscorner/detail/fr/speech_26_1758,2026-08-25T10:06:19,"European Commission Discours Brussels, 25 Aug 2026 Je suis aujourd'hui dans les Hautes Fagnes, alors que l'opération d'urgence touche à sa fin et que les secours européens que nous avons mobilisés s'apprêtent à ...",https://ec.europa.eu/commission/presscorner/static/sm_ec_logo_big.jpg,og:image,True,オート・ファーニュへの訪問
European Commission(欧州委員会),Daily News 25 / 08 / 2026,https://ec.europa.eu/commission/presscorner/detail/en/mex_26_1757,2026-08-25T09:14:19,"European Commission Daily news Brussels, 25 Aug 2026 Extreme weather affects Europe's crops and fodder supply as Commission continues to work to adapt agriculture to climate change
Persistent heat and lack of rain...",https://ec.europa.eu/commission/presscorner/static/sm_ec_logo_big.jpg,og:image,True,デイリーニュース 2026/08/25
European Commission(欧州委員会),"Speech by Commissioner Kos at the Conference of Ambassadors, Consuls General, Consuls and Military Attachés",https://ec.europa.eu/commission/presscorner/detail/en/speech_26_1756,2026-08-25T06:47:24,"European Commission Speech Zagreb, 25 Aug 2026 Why is EU enlargement today more than enlarging our Union? What do we need to do to get ready for new members? How can we reconcile the need for time for delive...",https://ec.europa.eu/commission/presscorner/static/sm_ec_logo_big.jpg,og:image,True,大使、総領事、領事、武官会議におけるコス長官のスピーチ
European Commission(欧州委員会),"Eiropas komisāra Valda Dombrovska runa Rīgas Tehniskajā universitātē, atklājot Talantu programmas 2026./2027. m.g.",https://ec.europa.eu/commission/presscorner/detail/lv/speech_26_1755,2026-08-24T21:00:00,"European Commission Runa Riga, 25 Aug 2026 Augsti godātais rektora kungs,
cienījamā Rīgas Tehniskās universitātes un Talantu programmas vadība,
dārgie Talantu programmas dalībnieki!
 
Man ir gandarījums ...",https://ec.europa.eu/commission/presscorner/static/sm_ec_logo_big.jpg,og:image,True,欧州委員のバルダス・ドンブロフスキス氏がリガ工科大学でスピーチし、2026/2027年の人材プログラムの開始を告げた。私の。
Der Spiegel (International),Amodei vs. Altman: How the Race for AI Dominance Is Increasing the Risks,https://www.spiegel.de/international/business/amodei-vs-altman-how-the-race-for-ai-dominance-is-increasing-the-risks-a-0aa34d2c-c3a2-466f-9925-831a0e5a2213#ref=rss,2026-08-24T16:57:00,"Anthropic founder Amodei and OpenAI CEO Altman once worked together to build a Super AI. Now, they are competing to be first. And that race is proving dangerous.",https://cdn.prod.www.spiegel.de/images/72ed031c-c263-4f92-8b5c-c22358c1c46a_w520_r2.08_fpx47_fpy69.jpg,RSS,False,アモデイ vs. アルトマン: AI の優位性をめぐる競争がどのようにリスクを増大させているか
The Guardian (Europe),Burnham hands secret missile technology to Ukraine in first foreign trip - The Latest,https://www.theguardian.com/news/video/2026/aug/24/burnham-hands-secret-missile-technology-to-ukraine-in-first-foreign-trip-the-latest,2026-08-24T16:11:03,"<p>Andy Burnham is making his first foreign visit as prime minister to Ukraine, marking the country’s independence day. Burnham will use the trip to announce that the UK government will declassify information about missiles to help Ukraine build its own. Lucy Hough speaks to senior international correspondent Luke Harding <strong>– </strong><a href=""https://www.youtube.com/@todayinfocuspodcast""><strong>watch on YouTube</strong></a></p> <a href=""https://www.theguardian.com/news/video/2026/aug/24/burnham-hands-secret-missile-technology-to-ukraine-in-first-foreign-trip-the-latest"">Continue reading...</a>",https://i.guim.co.uk/img/media/a42a475125086c1b0e9b54f52f4402520cdc70ab/663_0_3260_2607/master/3260.jpg?width=140&quality=85&auto=format&fit=max&s=103ecae9fb18917cc82046c893fa7a8d,RSS,False,バーナム、初の外遊で秘密ミサイル技術をウクライナに渡す - 最新
The Guardian (Europe),Woman stranded in Spain after UK’s eVisa system mistakes her for twin sister,https://www.theguardian.com/uk-news/2026/aug/24/woman-stranded-spain-uk-evisa-system-mistakes-twin-sister,2026-08-24T07:57:15,"<p>Nidia Webb, who is legally settled in UK, falls foul of ‘known issue’ with Home Office’s digitised immigration process</p><p>A woman who is legally settled in the UK was left stranded at a Spanish airport after the Home Office’s post-Brexit visa system mixed her up with her twin sister.</p><p>Nidia Webb fell foul of what she was told was a “known issue” with the eVisa, which was brought in as part of the government’s drive to digitise the UK’s immigration system but has faced problems that have caused concern for thousands of people.</p> <a href=""https://www.theguardian.com/uk-news/2026/aug/24/woman-stranded-spain-uk-evisa-system-mistakes-twin-sister"">Continue reading...</a>",https://i.guim.co.uk/img/media/9664a763f5a0fe2b5c052529c30c46a64a97fbd9/0_96_3035_2428/master/3035.jpg?width=140&quality=85&auto=format&fit=max&s=19a18eaeff7d22591e50d84dcf3b485c,RSS,False,英国の電子ビザシステムで双子の妹と間違えられ、女性がスペインで足止めされる
ECB(欧州中央銀行),Piero Cipollone: Interview with ilsussidiario.net,https://www.ecb.europa.eu//press/inter/date/2026/html/ecb.in260824~fa5acbddea.en.html,2026-08-24T06:00:00,,https://www.ecb.europa.eu/press/inter/shared/img/socialmedia/social-default.jpg?58a9573de993c82d3c9e0b84d422b52a,og:image,True,ピエロ・シポローネ: ilsussidiario.net とのインタビュー
The Guardian (Europe),The week around the world in 20 pictures,https://www.theguardian.com/artanddesign/gallery/2026/aug/21/the-week-around-the-world-in-20-pictures,2026-08-21T17:25:01,"<p>Wildfires in Europe, Russian strikes in Kyiv, the Meta trial and swimming in Gaza – <a href=""https://www.instagram.com/theguardian20photos/?hl=en-gb"">the past seven days as captured by the world’s leading photojournalists</a></p> <a href=""https://www.theguardian.com/artanddesign/gallery/2026/aug/21/the-week-around-the-world-in-20-pictures"">Continue reading...</a>",https://i.guim.co.uk/img/media/698e0f2eccb9587b41056e389839e51eec1b449b/706_0_4850_3880/master/4850.jpg?width=140&quality=85&auto=format&fit=max&s=c0a814e0278775b772e2e23544c059cb,RSS,False,20枚の写真で見る世界一周の一週間
ECB(欧州中央銀行),ECB Consumer Expectations Survey results – July 2026,https://www.ecb.europa.eu//press/pr/date/2026/html/ecb.pr260821~a044fdddd9.en.html,2026-08-21T08:00:00,,https://www.ecb.europa.eu/press/shared/img/socialmedia/social-default.jpg?0ef1632c35edede913681bb76af694a4,og:image,True,ECB 消費者期待調査結果 – 2026 年 7 月
Der Spiegel (International),Boats from Eastern Libya: How Europe Is Bowing to a Libyan Warlord on Migration,https://www.spiegel.de/international/europe/migration-wie-die-eu-sich-von-warlords-der-haftar-familie-erpressen-laesst-1787217281-a-9d6ea35f-75ce-49e2-95fc-268abe54936b#ref=rss,2026-08-20T09:31:00,"Brussels is concerned about the rising number of migrants reaching Crete - and is allowing itself to be blackmailed by the notorious Haftar family in eastern Libya, as DER SPIEGEL reporting has found.",https://cdn.prod.www.spiegel.de/images/8fa971c6-7a3b-49a9-8c85-3bb2bf9cbe4a_w520_r2.08_fpx52_fpy50.jpg,RSS,False,リビア東部からの船：ヨーロッパは移民に関してリビア軍閥にどのように屈服しているのか
ECB(欧州中央銀行),Christine Lagarde: Panel remarks about the European economy during a discussion on the global economic outlook at the World Economic Forum,https://www.ecb.europa.eu//press/key/date/2026/html/ecb.sp260819~98ddf24b7b.en.html,2026-08-19T07:10:00,,https://www.ecb.europa.eu/press/key/shared/img/socialmedia/social-default.jpg?0dbb2de262f4f1fcaeae410be132177a,og:image,True,クリスティーヌ・ラガルド氏：世界経済フォーラムでの世界経済見通しに関する議論で欧州経済についてパネル発言
The Guardian (Europe),Swedish MP intervenes in ‘damaging’ Brexit row over elderly Britons ordered to leave,https://www.theguardian.com/politics/2026/aug/18/swedish-mp-intervenes-brexit-row-elderly-britons-ordered-leave,2026-08-18T18:44:06,"<p>Migration minister asked how he intends to stop deportations of people ‘who had lived in Sweden for decades’</p><p>The deportation and removal of British citizens from Sweden over Brexit residency rights is damaging relations with the UK amid efforts to improve links with London, a Swedish MP has said.</p><p>Håkan Svenneling, representative for Värmland, where a 78-year-old British widow, Joyce Thomas, has been given four weeks to leave Sweden after 21 years of residency, has written to the migration minister, Johan Forssell, asking what he “intends to do to stop the deportations”.</p> <a href=""https://www.theguardian.com/politics/2026/aug/18/swedish-mp-intervenes-brexit-row-elderly-britons-ordered-leave"">Continue reading...</a>",https://i.guim.co.uk/img/media/c3af4373bad2383888ee39dd1705321ce262d9e5/96_0_4354_3484/master/4354.jpg?width=140&quality=85&auto=format&fit=max&s=e6710becf05e59075dcc6bc4cac238ec,RSS,False,スウェーデン国会議員、高齢英国人に離脱命令を命じた「損害を与える」EU離脱論争に介入
The Guardian (Europe),How credible is Russia’s threat against UK? - The Latest,https://www.theguardian.com/news/video/2026/aug/18/how-credible-is-russias-threat-against-uk-the-latest,2026-08-18T16:13:17,"<p>Russia has threatened the UK with ‘consequences’ after reports that British drones were used by Ukraine to strike targets on Russia’s mainland for the first time.</p><p></p><p>The Ministry of Defence has rebuffed these threats, saying the UK is ‘committed to providing equipment Ukraine needs to defend itself against Putin’s illegal invasion’.</p><p></p><p>Annie Kelly speaks to senior international correspondent Luke Harding</p><p></p><p><strong>Luke’s new book </strong><a href=""https://guardianbookshop.com/betrayal-9781783353378/""><strong>Betrayal: Trump, Putin and the New Age of Conquest</strong></a><strong> will be published next week</strong></p> <a href=""https://www.theguardian.com/news/video/2026/aug/18/how-credible-is-russias-threat-against-uk-the-latest"">Continue reading...</a>",https://i.guim.co.uk/img/media/702db8b1a8b18a9758d449af2dd2bafa14f3d8d1/1456_1334_2294_1836/master/2294.jpg?width=140&quality=85&auto=format&fit=max&s=cc7908eb67e3b2546f6fdface08b2346,RSS,False,英国に対するロシアの脅威はどの程度信憑性があるのでしょうか? - 最新の
ECB(欧州中央銀行),Philip R. Lane: The rise in defence spending and the euro area economy,https://www.ecb.europa.eu//press/key/date/2026/html/ecb.sp260817~1f9f7149c9.en.pdf,2026-08-17T09:30:00,,,,False,フィリップ・R・レーン: 国防支出の増加とユーロ圏経済
The Guardian (Europe),‘This is hell’: British widow ‘sick’ with worry after losing Brexit deportation appeal,https://www.theguardian.com/world/2026/aug/14/british-widow-joyce-thomas-sweden-deported-brexit-policy,2026-08-14T07:00:22,"<p>Joyce Thomas, 78, faces being forced to leave Sweden after 21 years in growing row over country’s approach to EU withdrawal</p><ul><li><p><a href=""https://www.theguardian.com/world/2026/aug/10/british-widow-78-told-to-leave-sweden-under-brexit-rules-after-living-there-for-21-years"">British widow, 78, told to leave Sweden under Brexit rules</a></p></li></ul><p>The 78-year-old British widow threatened with removal from Sweden after 21 years has said she has been left feeling sick with worry after being told she had lost an appeal against deportation in a growing row over the country’s handling of Brexit.</p><p>“I am in shock. I feel sick. An individual’s life is at stake at my age. It is hell. I have done nothing wrong. I don’t take anything from this country. I am self sufficient, I put money in this country, have no criminal record,” said Joyce Thomas from her home in Sweden on Thursday.</p> <a href=""https://www.theguardian.com/world/2026/aug/14/british-widow-joyce-thomas-sweden-deported-brexit-policy"">Continue reading...</a>",https://i.guim.co.uk/img/media/612984f221d83e223680a4d1ceb2ecc86e7faed6/400_118_3632_2906/master/3632.jpg?width=140&quality=85&auto=format&fit=max&s=ef7ed22a4cf9dcf4c9d4240181d84c4b,RSS,False,「これは地獄だ」：英国の未亡人、EU離脱国外追放の訴えを失った後、不安で「病気」
ECB(欧州中央銀行),Cash remains most widely accepted payment method in euro area,https://www.ecb.europa.eu//press/pr/date/2026/html/ecb.pr260813~389729d6a9.en.html,2026-08-13T09:00:00,,https://www.ecb.europa.eu/press/shared/img/socialmedia/social-default.jpg?0ef1632c35edede913681bb76af694a4,og:image,True,ユーロ圏では依然として現金が最も広く受け入れられている支払い方法です
Der Spiegel (International),Moaning for the Mainland: How Taiwan Satisfies China's Lust for Pornography,https://www.spiegel.de/international/world/moaning-for-the-mainland-how-taiwan-satisfies-chinas-lust-for-pornography-a-b9b409d3-0b2e-4969-afe1-86ebaae2f81e#ref=rss,2026-08-12T09:40:00,Pornographic material is strictly forbidden in the People's Republic of China. Yet demand is high nonetheless. Many of the films are produced in Taiwan – but performers do their best to conceal that fact.,https://cdn.prod.www.spiegel.de/images/0b51e0ec-3aa7-4ed9-85b9-b2a634aba8c1_w520_r2.08_fpx46_fpy44.jpg,RSS,False,本土へのうめき声：台湾は中国のポルノへの欲望をどのように満たすか
The Guardian (Europe),British man with dementia told to leave Sweden after losing migration case,https://www.theguardian.com/world/2026/aug/12/british-man-dementia-leave-sweden-brexit-migration-case,2026-08-12T04:00:19,"<p>Exclusive: Horace Mason, 74, who has lived in Sweden for 25 years, faces being deported after court ruling</p><p>A 74-year-old British man who has been living in Sweden for 25 years who needs round-the-clock care for dementia has been given 10 days to leave the country after he lost a post-Brexit migration court case.</p><p>The deportation order comes after a Swedish court ruling in July that the government’s drive to reduce immigration trumped the needs of a man in full-time care.</p> <a href=""https://www.theguardian.com/world/2026/aug/12/british-man-dementia-leave-sweden-brexit-migration-case"">Continue reading...</a>",https://i.guim.co.uk/img/media/3172fb7a9441eeba4b6c36f8018ae8d8d14adedd/0_264_2356_1884/master/2356.jpg?width=140&quality=85&auto=format&fit=max&s=1ad13d38b204c4c4f2ada59b8e9d34d4,RSS,False,認知症の英国人、移民訴訟敗訴後スウェーデン出国を言い渡される
ECB(欧州中央銀行),ECB and Frankfurt Radio Symphony invite the public to Europa Open Air concert on 20 August 2026,https://www.ecb.europa.eu//press/pr/date/2026/html/ecb.pr260811~47cd3ee040.en.html,2026-08-11T08:30:00,,https://www.ecb.europa.eu/press/shared/img/socialmedia/social-default.jpg?0ef1632c35edede913681bb76af694a4,og:image,True,ECBとフランクフルト放送交響楽団が2026年8月20日のヨーロッパ野外コンサートに一般を招待
ECB(欧州中央銀行),ECB publishes consolidated banking data for end-March 2026,https://www.ecb.europa.eu//press/pr/date/2026/html/ecb.pr260807~58eb5109ce.en.html,2026-08-07T08:00:00,,https://www.ecb.europa.eu/press/shared/img/socialmedia/social-default.jpg?0ef1632c35edede913681bb76af694a4,og:image,True,ECB、2026年3月末の連結銀行データを公表
ECB(欧州中央銀行),Digital euro app to incorporate highest accessibility standards,https://www.ecb.europa.eu//press/pr/date/2026/html/ecb.pr260730~3b3bfbb565.en.html,2026-07-30T08:00:00,,https://www.ecb.europa.eu/press/shared/img/socialmedia/social-default.jpg?0ef1632c35edede913681bb76af694a4,og:image,True,最高のアクセシビリティ標準を組み込んだデジタル ユーロ アプリ
ECB(欧州中央銀行),"ECB wage tracker at 2.7% in Q1 2027, indicating stable negotiated wage pressures",https://www.ecb.europa.eu//press/pr/date/2026/html/ecb.pr260729~4ad7508d8a.en.html,2026-07-29T08:00:00,,https://www.ecb.europa.eu/press/shared/img/socialmedia/social-default.jpg?0ef1632c35edede913681bb76af694a4,og:image,True,ECBの賃金追跡調査は2027年第1四半期で2.7%で、交渉による賃金圧力が安定していることを示している
ECB(欧州中央銀行),Philip R. Lane: Outlook for the euro area economy,https://www.ecb.europa.eu//press/key/date/2026/html/ecb.sp260724~d484b483b9.en.pdf,2026-07-24T15:30:00,,,,False,フィリップ・R・レーン氏：ユーロ圏経済の見通し
ECB(欧州中央銀行),Decisions taken by the Governing Council of the ECB (in addition to decisions setting interest rates),https://www.ecb.europa.eu//press/govcdec/otherdec/2026/html/ecb.gc260724~eebbc30622.en.html,2026-07-24T13:00:00,,https://www.ecb.europa.eu/press/govcdec/shared/img/socialmedia/social-default.jpg?1b07e3d68efd7f29f4771d75b50bd667,og:image,True,ECB理事会による決定（金利設定の決定に加えて）
ECB(欧州中央銀行),ECB to extend use of climate factors in Eurosystem collateral framework to non-financial corporate credit claims,https://www.ecb.europa.eu//press/pr/date/2026/html/ecb.pr260724_4~f082ce289d.en.html,2026-07-24T10:00:00,,https://www.ecb.europa.eu/press/shared/img/socialmedia/social-default.jpg?0ef1632c35edede913681bb76af694a4,og:image,True,ECB、ユーロシステムの担保枠組みにおける気候要因の利用を非金融企業の信用請求にも拡大へ
ECB(欧州中央銀行),Results of the June 2026 survey on credit terms and conditions in euro-denominated securities financing and OTC derivatives markets (SESFOD),https://www.ecb.europa.eu//press/pr/date/2026/html/ecb.pr260724_3~c0b45e246f.en.html,2026-07-24T09:00:00,,https://www.ecb.europa.eu/press/shared/img/socialmedia/social-default.jpg?0ef1632c35edede913681bb76af694a4,og:image,True,ユーロ建て証券金融およびOTCデリバティブ市場（SESFOD）における信用条件に関する2026年6月調査の結果
Der Spiegel (International),The New Axis of Evil: DER SPIEGEL Investigation Reveals Deep Military Cooperation between Russia and China,https://www.spiegel.de/international/world/the-new-axis-of-evil-der-spiegel-investigation-reveals-deep-military-cooperation-between-russia-and-china-a-12dc295a-413d-4a2f-b44f-2922092270e3#ref=rss,2026-07-09T10:01:00,Reporting by DER SPIEGEL and its partners provide a detailed and unprecedented look at the depth of military cooperation between Russia and China. Secret documents show the plans the two countries are developing.,https://cdn.prod.www.spiegel.de/images/4f88271b-a7c2-4657-8e85-ddfdbecb33e1_w520_r2.08_fpx44_fpy51.jpg,RSS,False,新たな悪の枢軸：シュピーゲルの調査でロシアと中国の深い軍事協力が明らかに
Der Spiegel (International),New Information in the Nazi Database: What You Need to Know About the SS,https://www.spiegel.de/international/germany/new-information-in-the-nazi-database-what-you-need-to-know-about-the-ss-a-f7e09472-e9da-4b11-9846-87f1778116e3#ref=rss,2026-07-08T06:54:00,"Your grandfather appears in the SS files? What that might mean, how you can continue your research and who was even allowed to join the Nazi organization in the first place: You'll find answers to the most important questions here.",https://cdn.prod.www.spiegel.de/images/e7a726e3-6764-44e0-a0cc-34a8bff60cba_w520_r2.08_fpx33.75_fpy45.jpg,RSS,False,ナチスのデータベースの新しい情報: SS について知っておくべきこと
Der Spiegel (International),"250 Years: American Democracy Has Survived 250 Years, But Can It Survive Trump?",https://www.spiegel.de/international/world/250-years-american-democracy-has-survived-250-years-but-can-it-survive-trump-a-be95063c-4765-403b-ba95-231b2196a9f1#ref=rss,2026-07-06T07:21:00,"Democracy is a tenacious beast, but it has been riven by contradictions ever since the Declaration of Independence. Nowhere are those contradictions in such sharp relief as in Trump's America.",https://cdn.prod.www.spiegel.de/images/fe045ff6-61aa-4f65-8e94-1d4c459b0656_w520_r2.08_fpx52_fpy55.jpg,RSS,False,250年：アメリカの民主主義は250年も生き残ったが、トランプ大統領も生き残ることができるのか？
Der Spiegel (International),In Trump's Colony: Does the US Really Hold the Reins in Venezuela?,https://www.spiegel.de/international/world/in-trumps-colony-does-the-us-really-hold-the-reins-in-venezuela-a-858ba1f1-8b06-48c2-a2bf-340abe876f18#ref=rss,2026-07-02T15:58:00,"Shortly before the earthquakes, DER SPIEGEL traveled to Venezuela to explore the question: Who is really in charge in the country?",https://cdn.prod.www.spiegel.de/images/eeaa4d4c-387a-4ebc-90fa-7a8af6b8304f_w520_r2.08_fpx22_fpy52.jpg,RSS,False,トランプ植民地で：米国はベネズエラの実権を本当に握っているのか？
Der Spiegel (International),The Minab Attack: Did the United States Commit a War Crime in Iran?,https://www.spiegel.de/international/world/the-minab-attack-did-the-united-states-commit-a-war-crime-in-iran-a-24f05985-fc36-4d01-9c00-ee4f218bc071#ref=rss,2026-07-01T12:19:00,"The Feb. 28 attack on an elementary school in Minab, Iran, likely killed dozens of children and evidence suggests the US may be responsible. But was it a war crime? DER SPIEGEL took a closer look.",https://cdn.prod.www.spiegel.de/images/a5c05754-06ba-49ad-a1f9-a72edd1cc886_w520_r2.08_fpx50_fpy50.jpg,RSS,False,ミナブ攻撃：米国はイランで戦争犯罪を犯したのか？
Der Spiegel (International),Climate Change in Oceania: Tuvalu Is Tired of the Prophets of Doom,https://www.spiegel.de/international/world/climate-change-in-oceania-tuvalu-is-tired-of-the-prophets-of-doom-a-53a59063-c102-4f4e-9946-08b4189343b5#ref=rss,2026-06-26T10:52:00,"As ocean waters continue to rise, the Pacific island nation of Tuvalu became a symbol of climate change. Residents, though, are fed up with being seen by the world as the canaries in the coalmine.",https://cdn.prod.www.spiegel.de/images/56f4b133-8330-442c-a86a-8676f5743bed_w520_r2.08_fpx50_fpy50.jpg,RSS,False,オセアニアの気候変動：ツバルは破滅の預言者にうんざりしている
Der Spiegel (International),The Mystery of Michele: A Missing Woman from Germany Reappears in the Epstein Files,https://www.spiegel.de/international/world/the-mystery-of-michele-a-missing-woman-from-germany-reappears-in-the-epstein-files-a-835c0c91-620c-4fd0-ac49-9870fe160108#ref=rss,2026-06-12T11:20:00,"A young woman from Germany vanished without a trace 11 years ago. Now, her name makes several appearances in the Epstein files. Her family wants to finally learn what happened to her.",https://cdn.prod.www.spiegel.de/images/135a1308-a064-4bc8-ad94-594c2f11a3cd_w520_r2.08_fpx45_fpy16.jpg,RSS,False,ミケーレの謎：ドイツで行方不明になった女性がエプスタインファイルに再び現れる
Der Spiegel (International),Our Warming Climate: A Pilot Project in Norway Raises Doubts about CCS Sustainability,https://www.spiegel.de/international/business/our-warming-climate-a-pilot-project-in-norway-raises-doubts-about-ccs-sustainability-a-066f9f4a-adbf-475b-b072-3015b5a370d1#ref=rss,2026-06-10T15:51:00,Can Carbon Capture and Storage (CCS) really improve the climate balance of cement production? Shortcomings in Norway have some wondering if it has a future in industrial settings.,https://cdn.prod.www.spiegel.de/images/c9a7710b-1908-4360-9f25-da9deb158a73_w520_r2.08_fpx33.34_fpy50.jpg,RSS,False,温暖化する気候: ノルウェーのパイロットプロジェクトが CCS の持続可能性への疑問を引き起こす
Der Spiegel (International),Hungarian Premier Péter Magyar: 'Our Country Was a Hostage State',https://www.spiegel.de/international/europe/hungarian-premier-peter-magyar-our-country-was-a-hostage-state-a-4d31fe2f-92f1-41ec-a7ab-6d8fdec0635d#ref=rss,2026-06-08T08:29:00,"After 16 years of Viktor Orbán's rule, it looked to many as though democracy in Hungary was dead. But not to Péter Magyar. DER SPIEGEL spoke with him about how he managed to boot out the autocrat.",https://cdn.prod.www.spiegel.de/images/0aec12cf-c3b9-4c3a-9214-34273eec22c8_w520_r2.08_fpx52_fpy40.jpg,RSS,False,ハンガリーのペテル・マジャル首相「我が国は人質国家だった」
Der Spiegel (International),NSDAP archive: How DER SPIEGEL processed the data from the Nazi card file,https://www.spiegel.de/international/germany/nsdap-archive-how-der-spiegel-processed-the-data-from-the-nsdap-membership-card-file-a-c2d916be-b6d1-4b39-bab9-debdc9c45f7e#ref=rss,2026-05-29T11:26:00,Where does the data come from? What do the matches mean? What errors exist? And what does the date of joining reveal about entanglement with Hitler’s regime? Here you can find the answers to the most important questions about the Nazi card file.,https://cdn.prod.www.spiegel.de/images/26464f18-4061-4c01-9951-b19b68d3e7e0_w520_r2.08_fpx33.75_fpy52.97.png,RSS,False,NSDAP アーカイブ: DER SPIEGEL がナチスのカード ファイルからのデータをどのように処理したか
Der Spiegel (International),Interactive Research Tool: What Your Family Did Under Hitler – Find Out Here,https://www.spiegel.de/international/germany/nsdap-archive-find-out-what-your-family-did-under-hitler-a-4c62a29b-054a-409f-8cc2-cfb8c46f98a9#ref=rss,2026-05-29T11:25:00,"DER SPIEGEL has cross-referenced hundreds of thousands of SS files with the millions of NSDAP membership cards. Here, you can search through the updated files and find clues as to possible SS membership.",https://cdn.prod.www.spiegel.de/images/40755c81-979d-4d99-a472-2258517838b3_w520_r2.08_fpx49_fpy50.png,RSS,False,インタラクティブな調査ツール: ヒトラーの下であなたの家族が何をしたか – ここで調べてください
Der Spiegel (International),Human Rights in the US: Meet the Transgender Americans Forced to Flee GOP Persecution,https://www.spiegel.de/international/world/human-rights-in-the-us-meet-the-transgender-americans-forced-to-flee-gop-persecution-a-6371022b-8ad4-4e26-86ab-47a8aca52cd3#ref=rss,2026-05-24T15:59:00,Cerberus has their go-bag ready. Adrian is prepared to move at a moment's notice. Debra Guckenheimer has already fled the US with her nonbinary children. The GOP transgender assault is driving people from their homes - and their country.,https://cdn.prod.www.spiegel.de/images/f6902067-326b-4619-ab2e-d9da9795e3b1_w520_r2.08_fpx35.34_fpy55.jpg,RSS,False,米国の人権：共和党の迫害から逃れざるを得なかったトランスジェンダーのアメリカ人を紹介する
